,H_modelled,H_modelled_grad,H_modelled_lapl,v_modelled,v_modelled_grad,v_modelled_lapl,boundary_proximity,elevation1,elevation1_gradient,elevation1_laplacian,elevation2,elevation2_gradient,elevation2_laplacian,glacier,H,x,y,fold,elevation_diff
1514,55.932995,3.3975363,-0.6704111,3.4249117,0.55281144,-0.07923573,312.83728,657.88116,0.081223994,0.00072174077,662.29175,0.09133961,0.0009773251,dronbreen,60.2869834,540577.106,8669169.988,-1,4.4105835
1515,55.27769,0.73707837,-0.20895386,9.496267,0.4146028,-0.083723545,173.12561,738.77374,0.10079668,0.00088901515,753.10376,0.5003579,0.00052146893,dronbreen,58.48768965,539570.156,8668484.25,15,14.330017
1516,56.014706,0.73741174,0.043390274,9.875194,0.41788256,0.066138744,183.12457,737.9764,0.07914916,0.002464676,749.35126,0.45367265,0.012529372,dronbreen,58.17746467,539571.552,8668495.012,15,11.374878
1517,56.9358,0.88911766,0.1611824,10.204453,0.44812283,0.15223074,192.9788,737.25854,0.06993911,0.0009868623,744.45026,0.23788027,0.016243553,dronbreen,57.68110345,539582.154,8668506.081,15,7.1917114
1518,57.481007,1.2648091,-0.01830101,10.268732,0.6807689,-0.0033826828,192.6866,735.8154,0.07307266,0.0008911132,742.7529,0.18397596,0.012444114,dronbreen,58.48768965,539604.215,8668512.305,15,6.9375
1519,59.637085,1.453973,-0.7076187,11.244994,0.81498384,-0.4677341,202.27623,733.8623,0.08987366,-0.00042190542,740.7641,0.10820472,0.0017141341,dronbreen,59.41836117,539617.844,8668521.38,15,6.9017944
1520,62.30428,0.689825,-0.22917747,12.617226,0.42037302,-0.13548446,232.26997,732.6858,0.10582609,0.00045509322,739.25323,0.112543024,0.0005876542,dronbreen,58.92200366,539623.603,8668544.199,15,6.567444
1521,64.67226,1.2793434,0.36268806,13.90207,0.99681544,0.3950348,224.26292,731.8447,0.10654429,0.001171684,738.7283,0.10716048,-0.0007650374,dronbreen,58.61177949,539625.239,8668574.094,15,6.883545
1522,66.01032,1.8688805,0.1769886,14.118562,1.4036707,0.1657083,250.36143,729.4541,0.0887104,-6.67572e-06,735.491,0.08505488,9.365112e-05,dronbreen,57.99132939,539653.74,8668589.281,15,6.0369263
1523,67.91071,1.9714766,-0.044052124,15.242052,1.4543644,-0.029017448,257.22946,728.04626,0.08949367,0.00076847116,734.44073,0.10285132,0.0005039215,dronbreen,57.8051939,539665.741,8668599.294,15,6.39447
1524,69.871284,2.0797915,-0.21171379,16.095947,1.5234362,-0.16652393,273.71274,726.2007,0.08556908,0.0011682512,732.6601,0.07953008,0.00022220614,dronbreen,60.10085042,539683.474,8668612.856,15,6.4594116
1525,72.84266,1.5001074,-0.53440475,17.052357,1.0897831,-0.33382273,290.5971,724.5326,0.06513951,-0.0015901566,730.2754,0.07549551,-0.00018215182,dronbreen,61.27968943,539711.705,8668623.973,15,5.742798
1526,71.367294,2.0679677,-0.5934181,15.390549,1.5239494,-0.32659864,306.17734,723.2217,0.05719327,-0.00011959058,728.88324,0.06280161,0.00038661953,dronbreen,62.27239029,539736.232,8668632.515,15,5.66156
1527,68.43973,2.275546,-0.2760868,11.779987,1.4747869,0.08174729,324.79758,720.68463,0.04675876,0.00084495556,726.59076,0.04813962,-0.00087680836,dronbreen,62.83078233,539768.166,8668643.947,15,5.906128
1528,66.5323,2.4431365,-0.19272327,10.58757,1.3439835,0.057064056,328.9828,720.3443,0.030404525,0.0009990693,726.18506,0.049184475,-0.00077400217,dronbreen,62.83078233,539787.583,8668652.192,15,5.8407593
1529,61.30898,2.4076009,0.204669,7.4280815,1.3053463,0.15109193,339.2891,719.1075,0.055631638,0.0011182785,724.7662,0.039848566,0.00095310214,dronbreen,63.20304284,539808.531,8668662.835,15,5.6586914
1530,59.862522,1.9937193,0.54884815,6.319313,1.0104489,0.4231516,349.93512,718.56445,0.04082761,0.0012716292,724.16254,0.04598055,-0.00032367697,dronbreen,62.70669534,539825.971,8668671.34,15,5.5980835
1531,58.09605,1.2047057,0.0573864,5.4227424,0.39510012,0.05092001,361.17923,717.6635,0.054513212,0.0010051726,723.0799,0.05007993,0.0014749528,dronbreen,61.96217181,539844.597,8668677.505,15,5.416382
1532,55.93737,1.1480787,0.10329628,4.6413884,0.39074105,0.047475338,347.64322,717.3642,0.046496462,-0.00045776367,722.668,0.052925654,0.00019168848,dronbreen,61.34173339,539860.602,8668682.584,15,5.303833
1533,54.63543,0.6546981,0.26053238,4.071208,0.12826844,0.107044876,328.52512,716.3973,0.056153424,0.00085754384,721.78235,0.051003687,0.00055866234,dronbreen,60.2249391,539881.64,8668688.868,15,5.385071
1534,54.25866,0.74693435,0.09166813,3.9823928,0.11560993,0.032378316,318.57565,716.0496,0.05716376,0.0015880583,721.70764,0.05525862,-0.00027828204,dronbreen,59.41836117,539892.712,8668691.838,15,5.65802
1535,54.520126,1.0329534,-0.03260994,3.9855053,0.18418597,-0.0061300397,299.939,715.4367,0.05419188,-0.00014915474,720.81537,0.061431605,-0.00036239624,dronbreen,58.23950971,539910.117,8668697.502,15,5.378662
1536,54.00621,1.0936903,-0.052449226,3.8900871,0.19921231,-0.009860158,280.1549,715.021,0.063399084,0.0007509232,720.406,0.07332199,2.5939953e-05,dronbreen,59.1081379,539928.313,8668703.493,15,5.38501
1537,54.41667,0.99565744,-0.20861816,3.9360213,0.1823423,-0.051748633,272.0258,714.2837,0.06070652,0.0004577638,719.5471,0.06683354,0.0005949022,dronbreen,60.8453812,539942.788,8668707.188,15,5.2634277
1538,53.788292,0.80665284,-0.119524956,3.793202,0.14778154,-0.028719604,262.22076,714.08466,0.061147362,0.00036182412,719.28503,0.07020641,0.00080451963,dronbreen,64.13369125,539955.06,8668711.402,15,5.2003784
1539,53.371716,0.98888296,-0.20831871,3.5152931,0.28399557,-0.035407364,257.3336,712.5679,0.06697843,0.0005277634,717.75684,0.07453931,0.00049495697,dronbreen,67.48399381,539960.612,8668724.518,15,5.188965
1540,53.46457,1.0544561,-0.22122478,3.4647422,0.3301468,-0.053156137,269.83044,712.45056,0.06080935,0.00012931833,717.5574,0.064913765,-0.0002342225,dronbreen,69.53137872,539955.897,8668733.94,15,5.1068115
1541,52.885395,1.2251943,0.058358192,3.253536,0.37805876,0.013897896,282.48248,712.2509,0.06113448,-0.00028686516,717.31067,0.05919814,0.00044746383,dronbreen,70.71016916,539945.18,8668745.142,15,5.0597534
1542,50.104942,1.1387364,1.6828632,2.43149,0.35967204,0.40823096,298.88766,711.9886,0.06347345,-0.0013179779,716.87524,0.05035492,0.00070743565,dronbreen,71.33058326,539929.301,8668764.723,15,4.8866577
1543,53.4856,3.038239,0.89457893,3.1261177,0.7742464,0.22108138,325.13016,711.8968,0.04706311,-3.433216e-05,717.08264,0.049535368,0.00015697489,dronbreen,72.01303728,539916.681,8668787.312,15,5.185852
1544,58.52791,2.7103336,-0.32909012,4.09384,0.71922106,-0.06578791,333.29037,711.4415,0.04240407,0.00026359555,716.7709,0.054766364,0.00077457435,dronbreen,72.75753086,539903.007,8668816.241,15,5.3293457
1545,61.34788,2.7352538,-0.41474152,4.6727676,0.72135484,-0.10396081,313.8759,711.5161,0.04065022,0.00047740946,716.88055,0.057127792,-0.00019550323,dronbreen,73.19181797,539891.659,8668843.075,15,5.364441
1546,63.84887,2.355448,-2.2604074,5.008337,0.58176166,-0.5287431,288.91437,711.0206,0.038828284,-0.00017566676,716.57886,0.043554857,-0.00078506465,dronbreen,72.81957191,539881.907,8668864.924,15,5.5582275
1547,63.63209,1.3621446,-2.346239,4.725582,0.438808,-0.5203335,269.49985,710.91394,0.04299861,0.00014457712,716.3441,0.051249176,-0.00038299558,dronbreen,72.50936653,539872.774,8668887.675,15,5.430176
1548,60.441036,0.7687046,-0.50398636,3.7659435,0.27005425,-0.0766691,250.08536,710.588,0.04114108,-0.00079059624,716.08954,0.053424425,0.00026874547,dronbreen,72.75753086,539859.828,8668908.443,15,5.501526
1549,60.48085,1.1311644,0.2460928,3.6535246,0.32384425,0.14525592,230.67085,710.4252,0.046330456,0.0009403229,715.9927,0.04897751,-3.2615615e-05,dronbreen,72.75753086,539849.667,8668924.194,15,5.567505
1550,75.32044,0.60231715,-1.0789547,8.913131,0.36015087,-0.21076572,158.55983,710.68787,0.03291983,0.0010278702,716.6429,0.04078852,0.0009784697,dronbreen,71.88895484,539809.714,8668998.221,15,5.955017
1551,75.57657,1.9137654,-2.4861736,8.617115,0.7230222,-0.4856553,166.88033,710.2798,0.027954584,0.0006206513,716.28955,0.037325762,0.0004533769,dronbreen,72.57140763,539824.12,8669000.171,15,6.0097656
1552,66.874344,4.794161,-0.5888233,6.094757,1.2995954,-0.11940515,189.06834,709.876,0.024153467,-0.0010494232,715.5566,0.044646014,6.103498e-05,dronbreen,73.56406361,539840.571,8668991.491,15,5.680603
1553,59.397186,4.3072004,-0.3935747,3.7000506,1.2085373,0.06946832,211.25635,709.0236,0.049420513,0.0005540849,714.78534,0.04036498,-0.00046977977,dronbreen,73.99834965,539858.534,8668981.877,15,5.7617188
1554,55.293495,3.6867702,0.23309898,2.4965498,0.85881615,0.35534406,219.08919,708.7647,0.041282505,0.0008546831,714.3734,0.050244506,-0.0011089325,dronbreen,74.18447207,539875.746,8668976.124,15,5.6087036
1555,52.486076,1.9698822,-0.32913876,1.9772578,0.28498706,0.013842791,240.87276,708.03094,0.049526673,0.00040893536,713.3603,0.053572673,6.1989005e-05,dronbreen,73.25385894,539896.254,8668970.585,15,5.3293457
1556,48.817142,1.8736418,1.0414953,1.4685103,0.26369655,0.19376895,256.28064,707.0881,0.048384156,0.00052146916,712.2436,0.061469942,0.00029621128,dronbreen,72.19916084,539913.8,8668968.168,15,5.1555176
1557,49.661636,3.3664167,1.5952463,1.7466059,0.6525489,0.25936115,271.68854,706.1649,0.05248339,-0.00012359628,711.00555,0.07074454,0.0006505966,dronbreen,71.64078982,539937.53,8668969.644,15,4.840637
1558,62.064995,4.330687,-2.3984795,4.125472,0.8377547,-0.45728046,288.42468,703.9563,0.07318749,0.00042514806,708.7442,0.082006626,0.00044460304,dronbreen,71.82691361,539961.306,8668973.988,15,4.787903
1559,68.35964,2.4204013,-3.1476107,5.54542,0.6999723,-0.5981702,303.83255,702.6418,0.066825345,0.0014192581,707.147,0.07538671,0.001547432,dronbreen,72.88161295,539982.6,8668979.737,15,4.505188
1560,66.83429,3.5996876,-0.8942909,5.3437524,0.9662525,-0.1981216,305.16083,701.8456,0.065319985,-0.00032958994,706.30566,0.074895024,0.0005567551,dronbreen,73.067736,539997.572,8668983.783,15,4.460083
1561,72.49891,2.0182009,-2.6541882,7.0778184,0.7584516,-0.79320514,328.27267,699.80634,0.08090046,0.00036773685,704.1739,0.068083845,0.00047760032,dronbreen,71.95099607,540017.962,8668989.468,15,4.3675537
1562,66.48629,2.7494397,-0.27953815,5.2158365,0.8381013,-0.07495302,337.65417,698.1849,0.061865762,0.001002693,702.59937,0.068143934,0.001283264,dronbreen,70.21383694,540038.698,8668995.595,15,4.4144897
1563,63.929974,2.6026633,-9.536743e-07,4.513998,0.7589982,-5.9604645e-08,345.6925,697.3892,0.05797554,0.0004913331,702.00635,0.057814024,0.0009689331,dronbreen,68.84891883,540055.661,8669001.666,15,4.6171265
1564,59.37493,1.2571822,1.118866,3.1595838,0.2886661,0.30817902,353.58777,696.2219,0.04983464,-0.00010299694,700.76965,0.057104502,0.0005039216,dronbreen,67.8562468,540073.468,8669007.375,15,4.5477295
1565,59.485405,0.46215636,0.20821095,3.238387,0.11497144,0.057236373,340.5568,695.30383,0.048709683,-0.0010566711,699.69275,0.056572568,-0.0004859924,dronbreen,67.11174028,540091.54,8669012.39,15,4.388916
1566,60.06566,0.1419999,0.20986843,3.3733637,0.08761698,0.05989343,336.29922,694.0296,0.060706705,-0.000848198,698.3457,0.057777338,0.00043659203,dronbreen,66.61540138,540110.519,8669016.974,15,4.316101
1567,60.074078,0.27170157,0.0652895,3.4564662,0.12510422,0.030368984,325.0412,692.82465,0.060764305,0.00023250579,697.298,0.057672244,-0.00049266807,dronbreen,65.12637852,540129.214,8669021.31,15,4.4733276
1568,59.318665,0.565851,-0.1400938,3.3174996,0.14692178,-0.0034828782,323.3729,691.6388,0.05983606,-0.0003721238,695.8904,0.06400957,-0.00053253176,dronbreen,63.38917285,540149.153,8669025.063,15,4.251587
1569,59.00837,0.7857879,-0.39858246,3.297358,0.19413003,-0.052622974,318.66492,691.1963,0.061752763,-0.00043144223,695.2723,0.07325458,-0.0008344652,dronbreen,61.77604049,540166.146,8669026.142,15,4.075989
1570,58.038204,1.3196232,-0.76318836,3.1900344,0.27126688,-0.11584711,310.00314,689.89197,0.06584561,-0.0009803772,693.7622,0.07047485,-1.5067897e-05,dronbreen,60.03880605,540182.161,8669027.093,15,3.8702393
1571,57.27198,1.4380769,-0.7801819,3.0824554,0.27685082,-0.1110633,306.07068,689.2289,0.08584575,-0.0015691756,693.0757,0.070642486,-0.0011938098,dronbreen,58.36359973,540192.074,8669028.236,15,3.8468018
1572,56.505756,1.5293056,-0.8845711,2.9748766,0.27861091,-0.12303996,302.41785,688.208,0.095787525,-0.00088558195,692.3694,0.08399336,-0.001883316,dronbreen,56.62633066,540202.953,8669029.038,15,4.161377
1573,54.973305,1.6181114,-0.8478756,2.7597187,0.26754636,-0.10192138,295.99185,686.19257,0.102209605,7.4577285e-05,690.56323,0.0967538,-0.00030345924,dronbreen,55.57155045,540219.427,8669029.492,15,4.3706665
1574,54.635433,1.0243801,-0.8628397,2.7656393,0.19518697,-0.12355232,290.80197,684.2045,0.096999064,5.0353934e-05,688.59393,0.10153711,0.00026340457,dronbreen,55.38541197,540241.477,8669030.346,15,4.3894043
1575,54.455288,0.41773018,-0.7726002,2.8007498,0.11998623,-0.12779635,286.9134,682.1935,0.102303274,0.0008790968,686.62085,0.105212376,-5.1307492e-05,dronbreen,56.19201032,540263.281,8669031.606,15,4.427368
1576,53.54948,0.9999053,-0.67526245,2.7107594,0.12659676,-0.10571635,283.62543,680.439,0.0875517,7.629406e-05,684.6189,0.09027939,0.0017480849,dronbreen,56.44019353,540287.011,8669033.06,15,4.1798706
1577,52.1572,1.7855399,0.012173653,2.5622463,0.29032683,0.032078207,288.5574,678.0991,0.07814384,0.00030555745,682.1377,0.06463579,0.0007209778,dronbreen,55.88178072,540307.915,8669034.148,-1,4.038574
1578,51.668083,2.2745194,0.20115185,2.528049,0.39989954,0.07254255,286.91745,677.0256,0.07432732,0.0003713608,681.6021,0.06057886,3.1662057e-05,dronbreen,56.19201032,540325.218,8669035.181,-1,4.576538
1579,51.967686,2.2426584,0.011011124,2.6732564,0.41182765,0.033650756,284.4204,675.74927,0.062018972,7.5531134e-05,680.48126,0.06282638,-4.787452e-05,dronbreen,56.87451314,540346.313,8669037.523,-1,4.7319946
1580,52.436005,2.0604486,-0.11333084,2.8466666,0.386296,0.0027450323,283.31665,674.65137,0.06411589,0.0009586335,679.372,0.06736276,0.0006057741,dronbreen,57.43292226,540362.567,8669038.873,-1,4.720642
1581,52.189713,2.1993904,-0.10455418,2.9016998,0.40527114,-2.0623207e-05,283.62244,673.8188,0.06119436,3.509503e-05,678.39197,0.059620947,0.00032901764,dronbreen,57.30883152,540384.396,8669041.066,-1,4.573181
1582,50.09611,2.9270365,0.1976223,2.6986377,0.57020694,0.05512631,286.70844,672.53723,0.07815223,-0.0005794526,676.8709,0.076905996,0.0005165101,dronbreen,58.17746467,540407.669,8669043.239,-1,4.333679
1583,50.91263,3.5199552,-0.44747448,2.9950716,0.6544393,-0.09798595,300.23233,670.68396,0.08829679,0.00037021632,675.27045,0.08184237,0.00017662067,dronbreen,56.62633066,540429.872,8669045.506,-1,4.586487
1584,45.18862,3.3464787,0.20140171,2.002544,0.51442873,0.043722212,306.57233,669.1148,0.093568295,0.0003765109,673.6798,0.0799555,0.0004379272,dronbreen,55.69564264,540460.322,8669047.031,-1,4.5650024
1585,42.178223,2.6455684,0.3239479,1.5157475,0.3152221,0.07032637,310.79898,667.9939,0.08333787,0.0016771317,672.92114,0.06942703,0.0010849001,dronbreen,56.37814776,540484.845,8669049.667,-1,4.927246
1587,38.749016,1.623532,0.6874819,1.104766,0.14293909,0.09398092,319.25232,667.066,0.082848325,0.0013952253,672.58875,0.10105178,0.00203228,dronbreen,54.39266916,540526.527,8669050.18,-1,5.522766
1588,41.182743,1.215998,-0.12761784,1.4952672,0.13752817,-0.013429284,324.8344,667.89734,0.10745556,0.00019092555,673.54266,0.12149121,0.0017906192,dronbreen,53.7101542,540559.242,8669050.505,-1,5.6453247
1589,42.104115,0.951317,-0.038827896,1.7015922,0.100660525,-0.00408569,305.4293,669.34454,0.13027613,0.0014516832,675.21466,0.13151042,0.0004411696,dronbreen,55.26131951,540594.656,8669050.733,-1,5.870117
1590,43.27847,1.1131186,0.2905264,1.9037678,0.13398938,0.08838564,285.26163,669.66754,0.1475499,0.0007673262,675.2607,0.1396659,-0.000456047,dronbreen,55.13722694,540615.931,8669056.907,-1,5.5931396
1591,44.385956,1.1771424,0.3972082,2.0259953,0.16545351,0.14110771,285.12903,668.4634,0.13860704,0.0007389067,673.9441,0.14844012,-0.0005311966,dronbreen,57.43292226,540614.3,8669068.372,-1,5.480713
1592,45.138046,0.9787754,-0.10206413,2.0820146,0.18780304,0.021784037,294.99557,666.6069,0.11646275,0.000816345,671.93884,0.12437873,0.0023027419,dronbreen,60.72129294,540598.111,8669079.153,-1,5.33197
1593,42.98649,0.854535,0.4128065,1.5805964,0.16917185,0.08694869,324.8642,664.682,0.08815814,-0.00026111596,669.8796,0.09418671,0.0002586363,dronbreen,62.95486924,540573.047,8669087.125,-1,5.197571
1594,44.188297,1.0622119,-9.536743e-07,1.6646492,0.1194606,-2.9802322e-08,344.92926,663.4437,0.064636655,0.0014299394,668.5306,0.08221072,0.0010276797,dronbreen,62.52056472,540550.65,8669102.15,-1,5.086853
1595,50.277065,2.2716773,-0.86760044,2.3872309,0.27732065,-0.13635111,365.1916,661.3502,0.0770245,0.000722885,665.9745,0.08738436,0.00040664675,dronbreen,62.39647754,540531.256,8669126.397,-1,4.6242676
1596,52.824898,0.2702515,0.13516712,2.4902878,0.0582149,0.05759126,362.8353,659.42175,0.07707421,-2.6702764e-06,663.71173,0.081990585,1.8882856e-05,dronbreen,63.63734594,540520.712,8669156.473,-1,4.289978
1597,53.751087,1.0505604,0.69278145,2.4664066,0.14509194,0.15473396,365.22687,658.04047,0.0795705,0.00023937225,662.295,0.08621856,-0.00029525755,dronbreen,65.43659239,540515.788,8669179.375,-1,4.2545166
1598,58.09744,2.019568,-0.1309452,3.124739,0.3762215,-0.0112041235,355.3991,655.7022,0.08870496,-0.0014905932,659.56635,0.09725497,-0.00020332367,dronbreen,67.91828891,540512.462,8669211.912,-1,3.8641357
1599,62.839706,1.2595276,0.089972496,3.6934536,0.18697754,0.049248397,342.29538,652.0617,0.08956238,-0.00044097897,655.8037,0.096842475,-6.6758366e-06,dronbreen,68.29054127,540509.009,8669244.132,-1,3.7420044
1600,65.215935,1.4194392,-0.3874941,3.9384599,0.17905211,-0.07663518,345.3981,650.3958,0.08975774,-0.00041389448,654.1645,0.091782905,-0.00015373202,dronbreen,68.47666726,540498.708,8669270.129,-1,3.7686768
1601,68.10367,0.53616846,-0.6775665,4.148452,0.17366898,-0.14506936,367.0682,648.10266,0.08969197,0.0003627777,651.952,0.092062086,0.000524902,dronbreen,68.35258328,540477.385,8669296.931,-1,3.8493652
1602,67.00554,1.1278062,-0.25601768,3.7862897,0.27178845,-0.05167222,374.6782,647.28253,0.093539536,0.0004911424,651.228,0.10017612,0.0005006789,dronbreen,69.03504442,540460.672,8669312.54,-1,3.9454956
1603,66.415115,0.9233917,0.056869507,3.3559222,0.17833042,0.012398541,377.9781,644.51666,0.08180402,0.0016983036,648.6519,0.09429133,0.0006332401,dronbreen,69.40729523,540455.058,8669335.732,-1,4.135254
1604,68.31577,0.13698164,-0.29049683,3.771413,0.1220058,-0.051412404,348.683,644.71594,0.08508357,-0.0014175414,648.1905,0.078046314,-0.00019416813,dronbreen,70.64812768,540486.555,8669337.689,-1,3.4745483
1605,68.4036,0.066448994,0.19529343,3.7474856,0.103350684,0.053407967,317.23288,643.3558,0.08657503,6.847398e-05,646.65985,0.08744854,0.0006824492,dronbreen,72.07507848,540510.881,8669352.004,-1,3.3040771
1606,70.51252,1.812515,0.90351295,3.9693654,0.42044485,0.22222865,291.2377,640.6016,0.07591569,0.001019478,643.9773,0.07328646,0.00044193282,dronbreen,72.07507848,540531.666,8669375.786,-1,3.3756714
1607,74.54651,1.6865028,0.023498535,4.712686,0.3637078,0.009125352,277.1626,639.24164,0.062435172,0.00057353964,642.388,0.064282365,0.0009830475,dronbreen,71.45466592,540540.223,8669395.229,-1,3.1463623
1608,75.743385,1.5356638,-0.039388657,4.8610797,0.31232572,-0.001371026,275.00757,638.6572,0.059171647,0.0005705834,641.8291,0.060026914,0.00043087004,dronbreen,71.95099607,540544.006,8669409.995,-1,3.171875
1609,78.8088,1.3253974,-0.037174225,5.246381,0.32914588,0.0051363707,268.54248,637.0102,0.0503872,0.0011630058,640.0217,0.053485237,0.0012538908,dronbreen,75.61140724,540546.004,8669441.182,-1,3.0115356
1610,77.52795,0.42396423,1.3267136,4.611587,0.060585752,0.3972584,283.76248,635.8882,0.05540221,-0.0006286622,638.9411,0.05226339,0.0010107042,dronbreen,76.72813512,540520.52,8669460.026,-1,3.0529175
1611,85.529915,1.7566105,-2.3669415,6.591777,0.38907507,-0.5896841,318.68875,634.3163,0.067423575,0.00024871816,637.9842,0.062388886,-0.00052509306,dronbreen,78.09302022,540483.983,8669479.991,-1,3.6679077
1612,83.33013,2.3381932,-3.8146973e-06,5.93278,0.4643847,2.3841858e-07,343.88025,632.8718,0.057811107,0.00073738093,636.74554,0.05610994,0.00028371817,dronbreen,79.20974087,540455.547,8669502.176,-1,3.8737183
1613,86.79361,3.7653427,-3.4186306,6.7023644,0.7101531,-0.7244775,367.0313,631.27814,0.06169807,1.430494e-05,634.99994,0.059102967,-0.000647354,dronbreen,79.95421961,540425.579,8669528.775,-1,3.7218018
1614,78.1763,5.6989837,-0.32016945,4.929082,1.1337816,-0.06552738,380.90524,629.46136,0.066225596,-0.00022735605,633.197,0.058599804,-1.1539365e-05,dronbreen,78.15506034,540404.564,8669554.304,-1,3.7356567
1615,73.34385,5.189966,-0.50400925,3.8334115,1.0816722,-0.10997471,386.88364,628.0284,0.06358344,0.0013048172,632.11835,0.057944003,-0.00087022793,dronbreen,76.54201404,540387.845,8669581.416,-1,4.089966
1616,67.46037,1.6385055,1.0527592,2.338572,0.21290073,0.26036546,402.67636,626.9211,0.06432844,0.0007409096,630.75934,0.063935764,0.0004354476,dronbreen,74.37059438,540375.951,8669600.028,14,3.8382568
1617,70.99013,1.4615232,-0.44908333,2.8255732,0.20950317,-0.035696983,408.65472,625.8416,0.047799535,0.0005410196,629.6214,0.05903771,0.00022010822,dronbreen,72.32324315,540364.201,8669618.107,14,3.7797852
1618,74.09774,1.1206806,-0.18223381,3.3849487,0.21439697,-0.026843071,421.47086,624.8861,0.052230455,0.00085649476,628.36096,0.0684905,0.0013101578,dronbreen,69.65546216,540343.561,8669642.269,14,3.4748535
1619,77.304695,1.2163515,-0.8992882,4.0279093,0.18433076,-0.16795051,399.00302,623.89484,0.060853943,0.00054054265,627.1751,0.065473415,0.00084772106,dronbreen,65.80884849,540324.444,8669658.617,14,3.2802734
1620,76.72857,1.3587795,-0.34996796,4.028414,0.17138733,-0.07116985,377.8568,623.61914,0.0719624,-0.00024499878,626.70355,0.07635751,0.000929737,dronbreen,62.02421554,540303.468,8669664.595,14,3.0844116
1621,75.842896,1.394596,-0.22115898,3.9378645,0.17881697,-0.043229163,367.94455,623.90826,0.07693338,7.667532e-05,626.92834,0.084576465,0.00024337758,dronbreen,58.98404843,540290.958,8669665.561,14,3.0200806
1622,74.291885,1.1727271,0.29371834,3.8050318,0.1691926,0.06922287,348.11996,624.4541,0.08368776,0.001664448,627.5312,0.088778935,0.0012115476,dronbreen,54.82699502,540270.18,8669667.438,14,3.0770874
1623,74.350746,1.0184146,0.15415955,3.9213946,0.18672399,0.03928548,338.2077,624.76044,0.0977531,0.0009520529,628.00726,0.10048142,0.0014863015,dronbreen,52.0348745,540259.378,8669668.512,14,3.2468262
1624,74.46847,0.78666335,0.18658257,4.15412,0.15870498,0.050725818,318.38315,625.9151,0.089306,9.803753e-05,629.18634,0.10439156,-0.00014171633,dronbreen,49.73908118,540247.667,8669669.513,14,3.2712402
1625,74.52733,0.6756993,0.3702984,4.270483,0.15863095,0.10475385,308.47086,626.5262,0.101528525,0.0030828475,629.69794,0.10834585,0.00070705405,dronbreen,48.00168996,540237.388,8669669.963,14,3.171753
1626,74.52733,0.6756993,0.3702984,4.270483,0.15863095,0.10475385,308.47086,626.5262,0.101528525,0.0030828475,629.69794,0.10834585,0.00070705405,dronbreen,47.19503303,540228.021,8669669.967,14,3.171753
1627,75.07493,0.6140039,0.4252529,4.6622386,0.24878824,0.1162163,288.6463,628.3997,0.12897268,-0.00044145598,631.1713,0.12481094,0.0009305002,dronbreen,48.18784054,540216.809,8669669.997,-1,2.7716064
1628,75.07493,0.6140039,0.4252529,4.6622386,0.24878824,0.1162163,288.6463,628.3997,0.12897268,-0.00044145598,631.1713,0.12481094,0.0009305002,dronbreen,50.35957068,540208.247,8669669.871,-1,2.7716064
1629,75.48236,0.54507375,0.37591934,4.9075513,0.24576092,0.09944081,278.73404,629.28174,0.12975205,-0.00031661964,632.10065,0.13205013,0.0004122737,dronbreen,52.84149352,540198.268,8669671.603,-1,2.8189087
1630,76.35894,0.90546757,0.46065903,5.1968594,0.26707044,0.12784886,267.50012,629.49615,0.13941745,1.4686491e-05,631.97656,0.13861467,0.0011118893,dronbreen,56.06791856,540197.396,8669682.747,-1,2.4804077
1631,77.31974,1.3071351,0.18068695,5.231687,0.33597255,0.04779482,276.1205,627.4776,0.1312933,0.00014886819,630.1558,0.13584504,0.0007653241,dronbreen,58.48768965,540206.227,8669688.705,14,2.6782227
1632,77.05505,1.3606143,0.201437,5.0160713,0.3415364,0.057939053,286.05353,626.755,0.12656294,-0.0003034589,629.3074,0.12468309,0.0007242204,dronbreen,60.2869834,540214.771,8669690.9,14,2.5523682
1633,76.6423,1.3166089,0.17322159,4.6406856,0.29013807,0.053696036,305.93268,625.061,0.099328734,0.0006681443,627.8823,0.108549476,0.0008751869,dronbreen,63.14099947,540228.545,8669692.586,14,2.82135
1634,76.52972,1.1957572,0.08878136,4.4979057,0.2567808,0.025013804,315.878,624.2999,0.09713122,2.2220891e-05,627.3736,0.106925525,0.00012979493,dronbreen,65.18842132,540242.031,8669692.11,14,3.0736694
1635,76.41713,1.0766503,0.033493042,4.355126,0.22918043,0.010292888,325.82663,624.01215,0.09936817,-0.00036325445,626.8876,0.097642794,-0.0002708435,dronbreen,67.6080782,540257.009,8669691.476,14,2.8754272
1636,76.191956,0.8448713,0.24380875,4.0695667,0.13563588,0.06397164,345.73282,622.94275,0.083551675,0.0009867669,625.95264,0.08801051,0.00038814533,dronbreen,69.9656705,540272.53,8669691.124,14,3.0098877
1637,76.60561,0.80002755,0.11427879,4.056332,0.06692768,0.033145547,355.68985,622.4945,0.082691066,0.0008172037,625.5739,0.09284681,0.001091385,dronbreen,71.45466592,540286.429,8669690.872,14,3.0794067
1638,77.929016,0.3889704,-1.9073486e-06,4.0804124,0.035381157,1.1920929e-07,374.8787,621.3868,0.07438826,-3.833766e-05,624.4405,0.077477954,0.0006873129,dronbreen,73.3158999,540302.002,8669699.611,14,3.053711
